popularity,release_date,release_year,title,vote_average,vote_count
7.723801,2016-10-21,2016-10-21,In a Valley of Violence,5.7,115.0
0.708471,2016-10-17,2016-10-17,Terror - Ihr Urteil,7.6,5.0
0.260544,2015-05-16,2015-05-16,Deadman Inferno,0.0,0.0
2.930081,2016-11-24,2016-11-24,Bling,4.8,12.0
1.116962,2016-04-01,2016-04-01,Black Mountain Poets,6.6,7.0
0.959927,2016-01-28,2016-01-28,Scream Week,4.4,9.0
0.175813,2015-01-01,2015-01-01,Sneeuwwitje En De Zeven Kleine Mensen: Een Modern Sprookje,8.0,2.0
0.698922,2016-09-08,2016-09-08,The Monk and the Demon,6.2,5.0
0.473343,2016-07-30,2016-07-30,Joe Cinque's Consolation,0.0,0.0
0.394109,2015-07-09,2015-07-09,The Burrow,5.0,2.0
3.73344,2015-10-31,2015-10-31,Borrowed Time,7.8,55.0
1.062404,2015-12-10,2015-12-10,Bon Bini Holland,5.5,11.0
0.130518,2016-10-06,2016-10-06,The Constitution,5.3,2.0
0.732144,2015-10-16,2015-10-16,Strange Heaven,7.0,3.0
4.057445,2016-10-07,2016-10-07,The Red Pill,8.0,30.0
19.953565,2016-10-20,2016-10-20,American Pastoral,5.7,117.0
0.168822,2016-10-30,2016-10-30,Killjoy's Psycho Circus,9.0,1.0
0.377871,2016-10-21,2016-10-21,Joe Rogan: Triggered,7.4,9.0
0.378619,2015-04-16,2015-04-16,Scherzo Diabolico,6.0,8.0
4.086359,2016-04-15,2016-04-15,"Fear, Inc.",5.6,51.0
1.383611,2016-10-28,2016-10-28,Ethel & Ernest,7.8,20.0
4.682651,2016-09-07,2016-09-07,Into the Inferno,6.8,42.0
0.751381,2015-06-14,2015-06-14,The Babushkas of Chernobyl,7.0,4.0
0.728012,2015-10-09,2015-10-09,Ladrones,3.5,2.0
5.455625,2016-09-16,2016-09-16,Mr. Church,7.0,133.0
0.271885,2015-10-07,2015-10-07,One Floor Below,5.2,6.0
5.812786,2016-10-21,2016-10-21,Before the Flood,7.9,200.0
4.643175,2016-08-29,2016-08-29,The Windmill Massacre,5.0,41.0
1.585725,2016-10-18,2016-10-18,Michael Moore in TrumpLand,6.3,35.0
0.341502,2016-02-06,2016-02-06,Manson's Lost Girls,5.0,1.0
12.821257,2016-11-18,2016-11-18,Manchester by the Sea,7.5,1553.0
17.085145,2016-11-24,2016-11-24,Lion,8.0,1699.0
6.435238,2016-11-11,2016-11-11,Come and Find Me,5.7,71.0
0.357906,2016-01-26,2016-01-26,Spa Night,5.8,6.0
0.344337,2015-09-26,2015-09-26,RWD,3.6,5.0
4.310218,2016-10-27,2016-10-27,At War with Love,7.8,116.0
35.972581,2016-09-30,2016-09-30,Operation Mekong,6.8,30.0
4.583609,2016-09-10,2016-09-10,I Am the Pretty Thing That Lives in the House,4.2,108.0
31.772396,2016-12-21,2016-12-21,The Autopsy of Jane Doe,6.3,799.0
0.135301,2016-01-01,2016-01-01,The Head Vanishes,8.3,3.0
2.429683,2016-06-23,2016-06-23,Alleycats,4.7,16.0
8.048503,2015-01-17,2015-01-17,Whitney,5.0,32.0
0.037946,2015-10-27,2015-10-27,Satan Lives,0.0,0.0
7.084179,2016-10-12,2016-10-12,The Thinning,7.6,92.0
5.647799,2016-08-28,2016-08-28,Team Thor,7.5,93.0
4.743517,2016-07-15,2016-07-15,Closet Monster,7.4,77.0
3.077948,2015-05-16,2015-05-16,Those People,6.7,69.0
7.459161,2016-11-23,2016-11-23,Bad Santa 2,5.0,216.0
9.449891,2016-10-18,2016-10-18,Within,5.0,42.0
5.051764,2016-05-05,2016-05-05,Take Down,5.9,34.0
0.929163,2015-07-09,2015-07-09,The Piper,6.8,10.0
0.54252,2016-10-04,2016-10-04,Somnus,4.9,8.0
4.705178,2016-10-07,2016-10-07,The Late Bloomer,5.2,92.0
2.351255,2016-09-12,2016-09-12,Ice Guardians,9.3,3.0
2.197807,2015-09-13,2015-09-13,The People vs. Fritz Bauer,6.5,33.0
0.434992,2015-08-13,2015-08-13,Dare to Be Wild,5.3,3.0
0.685495,2016-07-07,2016-07-07,iGirl,0.0,0.0
7.288877,2016-11-11,2016-11-11,Almost Christmas,5.4,195.0
0.198311,2015-01-01,2015-01-01,Harry & Snowman,6.0,1.0
2.114326,2015-10-16,2015-10-16,Tanna,7.4,25.0
0.273201,2016-11-02,2016-11-02,Reunion 2: Bachelor Party,4.8,5.0
3.337385,2016-10-27,2016-10-27,Ae Dil Hai Mushkil,6.2,54.0
1.596732,2015-06-01,2015-06-01,Consumed,5.4,18.0
0.62505,2016-03-11,2016-03-11,Ice Girls,4.0,3.0
1.414372,2016-09-13,2016-09-13,Chalk It Up,5.0,21.0
0.851042,2016-03-05,2016-03-05,Accidentally Engaged,6.3,15.0
1.100177,2015-04-01,2015-04-01,Bound & Babysitting,6.0,5.0
1.603694,2015-02-14,2015-02-14,November Rule,6.3,19.0
0.970239,2015-09-22,2015-09-22,The King of Havana,5.7,9.0
0.109753,2016-09-10,2016-09-10,Jeff Ross Roasts Cops,6.0,1.0
0.143769,2016-07-05,2016-07-05,Close Relations,8.0,1.0
2.248207,2016-03-10,2016-03-10,Under the Sun,8.1,31.0
0.624857,2016-01-24,2016-01-24,Kate Plays Christine,4.3,7.0
0.570859,2016-11-04,2016-11-04,All These Sleepless Nights,7.0,5.0
2.511092,2017-05-05,2017-05-05,Risk,6.9,10.0
0.560965,2017-05-26,2017-05-26,Kiki,7.0,4.0
0.172762,2016-01-24,2016-01-24,Trapped,7.8,4.0
0.801792,2016-01-24,2016-01-24,Newtown,6.5,12.0
0.087553,2016-07-22,2016-07-22,Hooligan Sparrow,8.0,1.0
1.441494,2016-09-09,2016-09-09,Cameraperson,7.3,16.0
0.525851,2016-01-23,2016-01-23,Pure Pwnage: Teh Movie,8.4,5.0
2.042407,2016-12-28,2016-12-28,Heartstone,7.7,14.0
0.774858,2015-09-11,2015-09-11,Miss Sharon Jones!,8.0,3.0
2.038121,2015-10-11,2015-10-11,Anabel,8.6,8.0
0.807172,2016-07-15,2016-07-15,The Dark Stranger,5.2,10.0
3.608837,2016-08-19,2016-08-19,The Evil in Us,4.9,22.0
8.370964,2016-10-28,2016-10-28,May God Forgive Us,6.9,77.0
3.138159,2016-09-23,2016-09-23,Smoke & Mirrors,6.7,50.0
0.75356,2016-06-03,2016-06-03,The Cliff,5.2,6.0
0.770862,2016-10-14,2016-10-14,The Possession Experiment,3.7,13.0
2.006558,2016-06-01,2016-06-01,They Are Everywhere,4.4,41.0
1.643697,2016-08-19,2016-08-19,Spaceman,6.7,7.0
5.274165,2016-11-04,2016-11-04,Army of One,5.5,64.0
1.090249,2016-08-19,2016-08-19,Happy Bhag Jayegi,6.4,8.0
0.480362,2016-04-09,2016-04-09,The Congressman,5.7,3.0
1.440595,2016-01-01,2016-01-01,Ivan Tsarevich & the Grey Wolf 3,7.0,4.0
1.69652,2016-09-02,2016-09-02,The Ivory Game,7.9,19.0
14.575883,2016-12-06,2016-12-06,Collateral Beauty,6.9,1553.0
1.714399,2016-10-18,2016-10-18,First Girl I Loved,6.9,21.0
5.830839,2016-11-11,2016-11-11,True Memoirs of an International Assassin,5.8,230.0
0.207,2016-05-27,2016-05-27,You Will Know What to Do With Me,6.0,1.0
2.916386,2016-03-02,2016-03-02,Saint Amour,5.3,37.0
0.309123,2015-07-16,2015-07-16,Home Care,6.4,5.0
0.91541,2015-05-09,2015-05-09,Just the Way You Are,3.0,3.0
2.403055,2016-10-16,2016-10-16,HyperNormalisation,8.1,26.0
5.662109,2016-11-01,2016-11-01,Max & Leon,6.7,202.0
0.225744,2016-11-01,2016-11-01,The Chronicles of Melanie,0.0,0.0
3.073417,2017-01-11,2017-01-11,Shangri-La Suite,6.1,15.0
2.257459,2016-10-11,2016-10-11,Scrat: Spaced Out,6.9,14.0
5.518577,2016-06-08,2016-06-08,The African Doctor,6.6,112.0
7.330012,2016-11-04,2016-11-04,Dog Eat Dog,4.6,72.0
0.805846,2016-09-13,2016-09-13,Justin Timberlake + The Tennessee Kids,7.8,11.0
0.057938,2016-11-03,2016-11-03,Invisible,0.0,0.0
6.051285,2015-11-03,2015-11-03,Riley's First Date?,7.2,188.0
0.123025,2016-09-12,2016-09-12,Searchers,8.0,1.0
1.72663,2016-08-05,2016-08-05,Wet Woman in the Wind,0.0,0.0
1.414419,2016-05-15,2016-05-15,The Untamed,5.9,14.0
2.566358,2016-09-22,2016-09-22,Riphagen,5.9,19.0
6.249112,2016-11-25,2016-11-25,A United Kingdom,6.5,84.0
0.212306,2016-11-11,2016-11-11,Rock On 2,3.5,4.0
0.313224,2015-05-01,2015-05-01,A Fool,7.4,7.0
0.853673,2017-03-09,2017-03-09,Godless,1.0,2.0
0.688993,2015-10-16,2015-10-16,Female Werewolf,4.0,3.0
1.780118,2015-12-04,2015-12-04,Uncle Nick,6.1,10.0
0.8557,2016-09-20,2016-09-20,The Standoff,4.6,14.0
0.774281,2016-09-27,2016-09-27,All Hallow's Eve,6.2,5.0
0.0962,2015-01-15,2015-01-15,All She Wishes,8.5,2.0
1.220782,2016-01-12,2016-01-12,The Submarine Kid,5.7,17.0
1.60084,2016-08-05,2016-08-05,Race to Win,5.4,5.0
0.767827,2015-01-01,2015-01-01,My Life as a Dead Girl,6.0,4.0
1.617905,2016-11-05,2016-11-05,A Wish for Christmas,6.1,18.0
0.147015,2015-12-25,2015-12-25,Prinzessin Maleen,6.0,1.0
0.072735,2015-12-03,2015-12-03,Die Salzprinzessin,6.0,1.0
6.944457,2016-11-11,2016-11-11,Shut In,4.8,162.0
6.950195,2016-10-21,2016-10-21,Good Kids,6.4,69.0
1.235533,2016-07-23,2016-07-23,Summer Villa,6.2,15.0
1.867981,2015-10-05,2015-10-05,I Am Your Father,6.9,19.0
0.327006,2016-03-05,2016-03-05,My Feral Heart,0.0,0.0
1.262382,2016-12-01,2016-12-01,Attack of the Lederhosen Zombies,4.7,24.0
2.379429,2016-09-16,2016-09-16,Cardboard Boxer,6.6,19.0
4.875172,2016-10-12,2016-10-12,The Odyssey,7.1,108.0
1.404363,2016-11-18,2016-11-18,Officer Downe,4.6,20.0
34.852055,2016-09-17,2016-09-17,A Silent Voice,8.1,157.0
2.102159,2015-09-19,2015-09-19,The Anthem of the Heart,7.3,29.0
2.667456,2016-11-16,2016-11-16,In the Shadow of Iris,6.0,49.0
4.689067,2016-11-01,2016-11-01,Heal the Living,6.7,52.0
4.212492,2016-11-04,2016-11-04,100 Meters,7.6,35.0
1.104042,2016-05-27,2016-05-27,Sour Grapes,8.3,15.0
0.067208,2016-01-30,2016-01-30,Il Solengo,5.0,1.0
2.911189,2016-04-21,2016-04-21,Food Choices,8.2,19.0
0.028462,2015-11-20,2015-11-20,We're Still Here: Johnny Cash's Bitter Tears Revisited,0.0,0.0
0.095829,2016-01-22,2016-01-22,Ricardo O'Farrill: Abrazo Genial,0.0,0.0
0.076602,2016-06-24,2016-06-24,Sofía de Niño Rivera: Exposed,5.0,1.0
1.216497,2016-03-13,2016-03-13,Jimmy Vestvood: Amerikan Hero,5.4,14.0
0.147848,2016-05-21,2016-05-21,The Blackout Experiments,5.0,3.0
0.096045,2016-10-06,2016-10-06,Underfire: The Untold Story of Pfc. Tony Vaccaro,7.0,1.0
0.247958,2015-10-25,2015-10-25,Road to La Paz,7.0,3.0
0.121419,2016-09-19,2016-09-19,Playground,6.0,2.0
1.241971,2016-11-25,2016-11-25,Baden Baden,5.9,8.0
3.581416,2016-06-21,2016-06-21,LEGO DC Comics Super Heroes: Justice League - Gotham City Breakout,7.0,22.0
9.143457,2016-11-23,2016-11-23,Moana,7.3,3471.0
0.202118,2015-08-14,2015-08-14,The Confessions of Thomas Quick,6.6,5.0
1.535347,2015-12-11,2015-12-11,Hector,7.0,2.0
0.078385,2016-04-22,2016-04-22,The Unbidden,3.0,1.0
2.769514,2016-12-02,2016-12-02,Siren,5.4,53.0
4.401368,2016-12-01,2016-12-01,Eliminators,6.0,36.0
3.21853,2016-02-22,2016-02-22,Alienate,4.3,12.0
8.362716,2016-12-02,2016-12-02,Jackie,6.5,737.0
8.228918,2016-11-25,2016-11-25,Office Christmas Party,5.4,541.0
3.447894,2015-12-16,2015-12-16,The Tiger: An Old Hunter's Tale,7.5,17.0
0.492468,2015-02-27,2015-02-27,Disco Polo,5.1,4.0
11.824404,2017-01-26,2017-01-26,The Space Between Us,7.2,564.0
36.567575,2016-12-14,2016-12-14,Rogue One: A Star Wars Story,7.4,5111.0
9.030904,2016-09-24,2016-09-24,Pet,5.9,193.0
19.94393,2016-12-25,2016-12-25,Live by Night,6.2,416.0
28.920839,2016-11-15,2016-11-15,Split,7.0,4461.0
0.117969,2016-02-12,2016-02-12,Old Stone,9.0,2.0
0.356999,2016-11-11,2016-11-11,Asperger's Are Us,6.0,5.0
2.917208,2016-06-03,2016-06-03,Opening Night,6.5,16.0
0.749444,2017-05-18,2017-05-18,National Bird,7.0,9.0
9.453,2016-12-16,2016-12-16,A Kind of Murder,5.5,74.0
0.343417,2016-05-14,2016-05-14,Shared Rooms,5.6,5.0
20.02976,2016-11-28,2016-11-28,Underworld: Blood Wars,5.2,1619.0
7.299014,2016-11-24,2016-11-24,Panfilov's 28 Men,6.8,24.0
14.017754,2016-11-25,2016-11-25,Miss Sloane,7.2,317.0
0.033948,2016-01-22,2016-01-22,When Two Worlds Collide,0.0,0.0
8.167673,2016-11-23,2016-11-23,Rules Don't Apply,5.9,103.0
0.412805,2015-04-24,2015-04-24,"End of Days, Inc.",4.9,7.0
0.203237,2015-04-21,2015-04-21,Sam,4.0,5.0
0.354748,2016-10-21,2016-10-21,Aanandam,6.4,7.0
0.332473,2016-05-20,2016-05-20,Happy Wedding,4.7,5.0
1.134001,2016-08-12,2016-08-12,Pretham,5.7,7.0
0.437969,2016-08-05,2016-08-05,Guppy,7.9,4.0
0.994288,2016-05-20,2016-05-20,Kammatipaadam,8.1,9.0
0.350207,2016-02-04,2016-02-04,Action Hero Biju,7.7,6.0
1.850115,2016-03-05,2016-03-05,Love Is All You Need?,7.0,6.0
20.303632,2016-12-21,2016-12-21,Passengers,6.7,4134.0
16.816834,2016-12-10,2016-12-10,Hidden Figures,7.8,2178.0
1.386145,2015-12-04,2015-12-04,Dügün Dernek 2: Sünnet,6.8,12.0
1.080723,2016-11-25,2016-11-25,Michael Che Matters,7.5,11.0
2.911975,2015-10-16,2015-10-16,Hell House LLC,6.7,45.0
0.965521,2016-11-04,2016-11-04,The Charnel House,4.6,9.0
0.380865,2016-09-06,2016-09-06,Libera Nos,6.0,1.0
0.196363,2016-12-05,2016-12-05,The Coming War on China,7.0,1.0
11.599716,2016-12-16,2016-12-16,Fences,6.7,750.0
1.324337,2016-09-23,2016-09-23,Little Wing,7.5,4.0
0.489224,2015-09-11,2015-09-11,Len and Company,6.5,4.0
7.873407,2016-11-04,2016-11-04,Bleed for This,6.7,192.0
1.074219,2016-12-06,2016-12-06,Norman Television,6.3,3.0
0.15598,2016-06-22,2016-06-22,Serena,7.0,3.0
0.550965,2016-03-14,2016-03-14,Rainbow Time,5.8,4.0
7.950711,2016-09-15,2016-09-15,Hacker,6.4,70.0
1.437723,2016-09-23,2016-09-23,The Free World,5.4,12.0
1.074882,2015-10-22,2015-10-22,The Exclusive : Beat the Devil's Tattoo,5.8,6.0
0.922398,2015-01-01,2015-01-01,Three Heroes and Julius Caesar,6.0,2.0
3.638676,2016-10-07,2016-10-07,The Greasy Strangler,6.1,45.0
9.855927,2016-12-25,2016-12-25,20th Century Women,7.3,213.0
0.371238,2016-11-11,2016-11-11,My Future Love,10.0,1.0
1.732871,2016-04-06,2016-04-06,Money,5.6,20.0
0.18909,2015-09-24,2015-09-24,Glory Daze: The Life and Times of Michael Alig,6.0,2.0
3.365946,2016-11-23,2016-11-23,Inner Workings,8.2,46.0
0.349939,2016-11-21,2016-11-21,Marathon: The Patriots Day Bombing,6.6,7.0
0.031994,2015-12-01,2015-12-01,Mourning Son,0.0,0.0
0.776117,2016-10-22,2016-10-22,Shadows of the Dead,6.2,6.0
0.195112,2016-09-29,2016-09-29,The Women's Balcony,7.5,4.0
1.206019,2016-01-01,2016-01-01,The Hurt Business,5.6,10.0
1.653932,2016-06-29,2016-06-29,The Together Project,6.3,21.0
0.598304,2015-06-18,2015-06-18,Pentatonix: On My Way Home,6.9,8.0
0.885474,2015-10-17,2015-10-17,October Kiss,6.5,6.0
1.350684,2016-10-05,2016-10-05,Mercenary,6.8,10.0
0.647998,2015-10-01,2015-10-01,Froning: The Fittest Man In History,6.5,8.0
12.129986,2016-12-02,2016-12-02,1898. Our Last Men in the Philippines,6.5,39.0
15.884744,2016-12-16,2016-12-16,The Great Wall,5.8,1465.0
0.248238,2016-06-17,2016-06-17,Big Jay Oakerson: Live at Webster Hall,10.0,1.0
0.957564,2016-03-13,2016-03-13,Slash,6.6,17.0
0.29431,2016-12-06,2016-12-06,Reggie Watts: Spatial,7.0,4.0
5.720163,2016-06-04,2016-06-04,Mercy,4.1,38.0
2.555849,2016-10-07,2016-10-07,The Matchbreaker,6.0,22.0
3.202684,2016-10-20,2016-10-20,This Beautiful Fantastic,7.3,41.0
17.523343,2016-11-24,2016-11-24,The Founder,7.0,855.0
3.393888,2016-12-07,2016-12-07,Hairspray Live!,7.0,32.0
0.193109,2015-04-17,2015-04-17,Thank You for Playing,7.0,2.0
1.288657,2016-06-18,2016-06-18,Creepy,6.3,27.0
14.531429,2016-12-22,2016-12-22,Why Him?,6.3,1203.0
0.305214,2016-09-16,2016-09-16,Dancer,6.7,6.0
4.831133,2016-11-28,2016-11-28,I Am Bolt,6.7,25.0
20.045673,2016-11-23,2016-11-23,Sing,6.8,2363.0
3.699552,2016-11-24,2016-11-24,Dear Zindagi,6.9,46.0
0.786816,2016-12-01,2016-12-01,Kahaani 2,6.2,12.0
0.349582,2015-10-29,2015-10-29,Крепость: щитом и мечом,10.0,1.0
0.173589,2015-02-06,2015-02-06,Matt Braunger: Big Dumb Animal,8.6,4.0
11.781919,2017-02-03,2017-02-03,I Am Not Your Negro,8.0,87.0
0.732198,2016-02-05,2016-02-05,Wildflower,5.8,9.0
0.187552,2016-12-01,2016-12-01,The Bachelor,10.0,2.0
0.126559,2015-01-01,2015-01-01,Nobody Walks in L.A.,9.5,2.0
0.124568,2015-09-18,2015-09-18,"Kiss Me, Kill Me",0.0,0.0
1.664214,2016-03-14,2016-03-14,Jack Goes Home,5.1,21.0
0.286902,2015-11-24,2015-11-24,A Year and Change,6.5,5.0
2.057404,2016-09-23,2016-09-23,End of a Gun,4.8,14.0
0.227697,2016-12-08,2016-12-08,Tamo Junto,3.5,2.0
0.253071,2015-03-14,2015-03-14,Breaking a Monster,1.0,3.0
2.525014,2016-10-14,2016-10-14,The Giant,6.4,5.0
0.805939,2016-03-24,2016-03-24,Miss India America,3.7,4.0
3.912405,2016-12-09,2016-12-09,Sugar Mountain,5.9,16.0
12.474119,2016-09-14,2016-09-14,In Bed with Victoria,5.3,118.0
0.531661,2015-09-24,2015-09-24,Well Wishes,4.6,6.0
1.348471,2016-03-08,2016-03-08,Darkweb,2.4,10.0
4.647236,2016-09-29,2016-09-29,Alone in Berlin,6.4,43.0
0.687442,2016-07-14,2016-07-14,At Cafe 6,6.0,4.0
1.065466,2016-06-04,2016-06-04,The Kodai Family,8.7,3.0
0.26468,2016-10-15,2016-10-15,Kyle Kinane: Loose in Chicago,9.0,2.0
0.229202,2015-01-23,2015-01-23,Kyle Kinane: I Liked His Old Stuff Better,9.0,2.0
1.145675,2016-11-10,2016-11-10,Strangled,6.6,4.0
1.312524,2016-12-01,2016-12-01,The Legend of Ben Hall,6.6,9.0
0.046175,2016-08-06,2016-08-06,Mister Universo,0.0,0.0
3.946603,2016-10-28,2016-10-28,7 Years,6.1,40.0
1.185717,2015-04-17,2015-04-17,Vampire in Love,6.5,2.0
1.606356,2015-02-07,2015-02-07,The Bunker,6.5,12.0
4.112883,2016-06-02,2016-06-02,Beyond the Gates,4.9,57.0
0.72992,2015-07-27,2015-07-27,The Interior,4.7,3.0
1.593227,2015-02-28,2015-02-28,The House on Pine Street,4.9,15.0
0.226731,2016-10-20,2016-10-20,Pass-Thru,0.0,0.0
0.847179,2016-10-02,2016-10-02,The Fourth Phase,8.2,6.0
1.621594,2016-03-31,2016-03-31,Paranormal Drive,6.4,4.0
1.237106,2016-03-16,2016-03-16,Life+1 Day,9.4,8.0
0.568526,2016-10-13,2016-10-13,Coming Through The Rye,6.8,6.0
3.469644,2017-02-10,2017-02-10,Kedi,7.4,21.0
0.929577,2015-10-31,2015-10-31,My Love Story!!,6.8,5.0
0.292057,2015-12-26,2015-12-26,A Grand Night In: The Story of Aardman,8.0,6.0
0.971576,2015-10-08,2015-10-08,The Advocate: A Missing Body,7.3,9.0
0.098504,2015-10-17,2015-10-17,His Girlfriend,6.0,1.0
0.600567,2016-11-25,2016-11-25,Christmas List,7.1,7.0
0.620138,2015-11-06,2015-11-06,Rodeo and Juliet,4.0,4.0
0.799093,2016-09-30,2016-09-30,The Caretaker,4.2,6.0
4.756152,2016-10-01,2016-10-01,The Crooked Man,4.7,11.0
8.631184,2016-09-10,2016-09-10,Barry,5.1,47.0
0.445141,2015-03-12,2015-03-12,Wednesday 04:45,7.3,3.0
6.59707,2016-06-03,2016-06-03,Hurricane Bianca,6.3,63.0
0.087398,2016-07-09,2016-07-09,Room Full of Spoons,0.0,0.0
27.54107,2016-12-21,2016-12-21,Assassin's Creed,5.4,2776.0
3.822114,2016-02-08,2016-02-08,Our Lovers,6.9,33.0
1.912697,2016-08-26,2016-08-26,Greater,7.5,25.0
9.863789,2017-01-19,2017-01-19,A Dog's Purpose,6.6,657.0
1.358252,2015-04-11,2015-04-11,The Schoolboy,0.0,0.0
0.872276,2016-12-14,2016-12-14,One Week and a Day,6.9,7.0
8.792104,2016-12-23,2016-12-23,Dangal,8.0,140.0
0.421018,2016-10-31,2016-10-31,The Darkest Dawn,4.0,2.0
0.725889,2015-05-01,2015-05-01,Bright Night,5.4,9.0
0.067063,2016-12-16,2016-12-16,Le passe-muraille,0.0,0.0
2.02267,2017-06-15,2017-06-15,Manifesto,8.0,4.0
0.162792,2015-03-18,2015-03-18,A Space Program,0.0,0.0
0.196095,2016-03-13,2016-03-13,Collective: Unconscious,7.0,3.0
1.124403,2015-10-11,2015-10-11,This Summer Feeling,6.4,8.0
0.607978,2015-11-24,2015-11-24,A Christmas Eve Miracle,3.5,3.0
3.401682,2016-10-03,2016-10-03,Beyond Valkyrie: Dawn of the Fourth Reich,4.7,14.0
0.64499,2016-02-13,2016-02-13,Rara,7.0,8.0
0.054776,2015-07-20,2015-07-20,Packed In A Trunk: The Lost Art of Edith Lake Wilkinson,0.0,0.0
0.109654,2015-01-28,2015-01-28,Marry Me,6.0,2.0
31.314013,2016-08-04,2016-08-04,Collide,5.5,164.0
0.115946,2016-04-04,2016-04-04,Beep: A Documentary History of Game Sound,4.5,2.0
0.177976,2016-04-26,2016-04-26,Enter the Battlefield: Life on the Magic - The Gathering Pro Tour,6.5,4.0
3.119394,2016-07-08,2016-07-08,Mower Minions,6.8,54.0
0.380641,2016-10-07,2016-10-07,María (y los demás),5.7,8.0
0.399089,2016-04-24,2016-04-24,El rei borni,5.4,8.0
14.547939,2016-12-12,2016-12-12,Patriots Day,6.8,631.0
16.01076,2016-12-22,2016-12-22,Gold,6.6,403.0
1.391945,2016-01-27,2016-01-27,Seasons,6.5,29.0
0.073829,2016-12-28,2016-12-28,Sobriety,0.0,0.0
13.423018,2017-06-30,2017-06-30,The Little Hours,5.9,36.0
3.452014,2016-06-19,2016-06-19,First Born,5.5,20.0
0.097306,2016-12-25,2016-12-25,The Woman in the Septic Tank 2: Forever Is Not Enough,0.0,0.0
0.736739,2016-12-25,2016-12-25,Seclusion,7.5,3.0
0.134737,2016-10-13,2016-10-13,The Third Party,8.0,1.0
15.918466,2016-05-13,2016-05-13,Why Blame It on the Child?,6.7,87.0
16.53732,2016-12-14,2016-12-14,Ballerina,7.1,415.0
0.232439,2015-08-27,2015-08-27,In un posto bellissimo,4.5,4.0
1.504535,2016-04-14,2016-04-14,Nemiche per la pelle,5.7,31.0
1.246346,2015-12-06,2015-12-06,How Sarah Got Her Wings,5.8,15.0
22.831649,2017-02-16,2017-02-16,Fist Fight,6.2,339.0
14.801195,2016-12-21,2016-12-21,Monster Trucks,6.0,209.0
12.240817,2017-01-12,2017-01-12,Sleepless,5.8,345.0
13.28436,2017-02-15,2017-02-15,A Cure for Wellness,6.0,939.0
5.978316,2015-12-04,2015-12-04,He's a Dragon,6.6,38.0
0.854625,2015-12-06,2015-12-06,Swept Under,4.4,12.0
1.273964,2016-12-26,2016-12-26,Red Dog: True Blue,5.9,9.0
0.431003,2016-12-25,2016-12-25,The Last Dragonslayer,5.9,9.0
2.107399,2016-11-17,2016-11-17,Quel bravo ragazzo,4.9,50.0
0.135196,2015-10-04,2015-10-04,Don't Blink: Robert Frank,8.0,1.0
1.356923,2016-12-09,2016-12-09,All We Had,5.8,18.0
0.55884,2016-05-05,2016-05-05,Garfunkel and Oates: Trying to be Special,7.7,6.0
4.707286,2016-10-05,2016-10-05,The Unknown Girl,5.9,62.0
7.88175,2016-09-07,2016-09-07,Eternity,5.4,36.0
2.494716,2016-08-26,2016-08-26,Heroes Wanted,4.5,40.0
9.65288,2016-12-25,2016-12-25,The 101-Year-Old Man Who Skipped Out on the Bill and Disappeared,6.5,31.0
3.880153,2016-12-29,2016-12-29,Viking,5.1,29.0
1.394369,2016-12-29,2016-12-29,The Snow Queen 3: Fire and Ice,8.5,2.0
1.047288,2017-03-02,2017-03-02,The Man,0.0,1.0
6.184098,2016-04-28,2016-04-28,Sheep & Wolves,6.5,11.0
0.981837,2016-10-13,2016-10-13,Tonio,6.3,3.0
9.609879,2016-11-04,2016-11-04,A Street Cat Named Bob,7.5,195.0
17.918269,2017-01-13,2017-01-13,xXx: Return of Xander Cage,5.5,1497.0
19.225832,2017-01-12,2017-01-12,The Bye Bye Man,5.1,262.0
0.202625,2016-05-26,2016-05-26,Blood on the Mountain,8.7,3.0
7.651227,2017-02-10,2017-02-10,Prevenge,6.1,43.0
17.070748,2017-02-08,2017-02-08,The Lego Batman Movie,7.2,1473.0
2.225578,2015-07-03,2015-07-03,Closer to God,5.5,15.0
17.046052,2016-09-09,2016-09-09,When the Bough Breaks,5.3,93.0
1.254369,2016-11-10,2016-11-10,The Good Boy,5.1,8.0
9.098394,2016-09-07,2016-09-07,Frantz,7.5,168.0
0.789554,2015-09-10,2015-09-10,Lace Crater,4.8,4.0
0.570288,2016-12-20,2016-12-20,Gabriel Iglesias: I'm Sorry for What I Said When I Was Hungry,7.1,14.0
1.372084,2016-11-20,2016-11-20,The 24 Hour War,7.8,4.0
6.636211,2016-11-11,2016-11-11,Full Speed,5.8,105.0
1.459408,2017-02-22,2017-02-22,A Wedding,6.3,20.0
1.518099,2016-10-07,2016-10-07,The Hollow,5.0,14.0
0.21412,2016-05-02,2016-05-02,Wizard Mode,7.0,5.0
2.569793,2016-06-15,2016-06-15,The Ideal,5.3,53.0
1.965783,2015-10-24,2015-10-24,The Unspoken,4.5,20.0
13.90698,2016-12-15,2016-12-15,The Invisible Guest,8.1,395.0
17.630487,2017-01-27,2017-01-27,Kung Fu Yoga,5.9,50.0
4.419157,2017-02-24,2017-02-24,Rangoon,7.0,10.0
5.209399,2017-01-17,2017-01-17,Death Race 2050,3.7,43.0
2.527909,2016-04-23,2016-04-23,The Night My Mother Killed My Father,6.3,25.0
1.235151,2016-04-16,2016-04-16,Burn Country,5.3,12.0
5.40012,2016-07-23,2016-07-23,One Piece Film: GOLD,7.3,58.0
0.853784,2016-11-04,2016-11-04,"Dana Carvey: Straight White Male, 60",6.6,7.0
